0,1,2,3,4,5,6,7,8,9,10
151,264,92,97,348,255,432,1166,195,110,1263
505,170,0,2118,1453,2528,829,317,38,256,20
875,4,531,908,69,68,860,287,406,2292,244
219,180,2543,792,280,1516,153,129,2747,1407,207
406,532,1328,872,541,324,1456,237,524,526,173
2091,532,2058,860,2241,1986,831,1187,2006,517,2056
419,146,3481,578,1199,1297,829,115,932,3134,2265
879,856,997,775,160,1101,1053,2501,1133,1190,988
738,605,630,22,132,646,663,1005,155,1001,214
437,40,464,537,113,49,528,534,1590,30,390
538,1004,1005,113,1018,251,718,611,420,623,203
1846,739,34,37,580,596,2862,512,352,231,866
381,149,33,62,120,251,4,176,202,127,416
435,733,939,338,287,425,500,880,1691,891,929
1433,792,424,246,373,1289,951,662,64,748,96
175,633,1673,236,755,53,973,2740,1280,409,1101
2011,162,1106,1278,1080,633,539,486,553,696,743
2483,67,417,275,128,51,462,2517,244,355,1942
960,743,1231,1450,121,985,2121,1014,2728,1039,2347
1848,356,13,1221,1339,179,1346,1882,1150,331,237
273,1310,48,128,1791,38,704,113,97,581,374
37,609,606,34,8,17,1691,32,112,643,733
143,2,547,1761,312,1539,15,428,409,115,92
208,916,1507,1832,1003,1839,196,83,1382,197,183
1106,326,546,92,171,904,775,1316,160,1265,134
1295,668,1851,657,514,793,374,1894,740,1153,790
1105,517,2323,899,532,1244,519,2275,3,2242,545
280,2529,10,2711,669,44,68,213,139,541,385
428,547,1098,1492,424,64,1061,207,385,409,720
885,167,33,499,545,1712,2059,526,387,444,2802
1477,1206,1249,259,255,982,244,111,896,1843,291
495,206,105,96,88,2942,44,22,1241,994,217
1061,1906,411,720,425,1418,127,643,714,210,1285
1195,1488,1348,726,23,743,104,51,7,266,67
293,899,372,38,711,317,713,16,198,733,465
199,44,174,244,1586,1466,134,693,1545,152,128
582,669,1237,766,434,718,29,559,21,44,47
277,104,697,873,927,352,184,866,4,790,515
78,343,264,120,242,1888,1712,885,5,642,331
573,1904,568,408,1066,622,44,689,842,2270,569
968,133,2139,555,1190,38,85,465,343,919,703
1658,1257,2873,1274,2671,604,2510,1636,1296,2744,934
662,629,1253,1582,1628,1260,3043,1368,474,1662,968
662,431,1149,1500,868,568,2220,721,426,1260,264
756,600,1622,2133,800,2599,531,837,237,524,2733
1931,338,294,2220,311,134,2250,279,929,218,50
642,661,669,600,1540,1318,188,1817,1000,1134,914
255,473,1018,78,385,1472,1003,891,90,647,189
1118,242,982,90,240,2899,1155,1145,887,144,93
47,48,171,515,283,256,184,38,317,104,85
538,322,740,189,62,1014,155,775,251,1058,60
1019,713,205,2170,1101,2292,1371,840,743,92,1259
669,434,1228,147,172,623,1608,194,215,124,23
1,768,758,842,514,573,636,1066,559,246,220
28,2689,2452,1453,2006,531,1887,831,1485,2268,1574
2611,354,1210,1310,1652,380,531,2320,1476,237,872
1629,1500,273,756,611,132,743,124,664,1014,364
327,317,516,305,2036,869,349,894,523,147,13
210,97,216,110,217,213,209,139,214,211,349
1623,1761,726,11,632,1531,608,2526,721,1460,1575
30,477,521,2343,474,418,2179,2430,531,444,2489
316,129,502,164,769,505,1338,729,396,252,2222
322,119,288,376,538,160,896,528,60,605,1058
775,754,189,98,1209,2366,564,1726,113,1291,499
1058,1119,599,160,60,737,738,864,775,558,86
1737,783,58,972,653,619,858,573,1025,126,852
901,1355,1145,343,1471,2334,864,502,465,1634,1334
1365,618,398,446,129,457,731,335,1309,371,805
881,359,332,350,134,38,870,305,213,212,1848
576,737,932,1181,200,385,400,290,627,730,1324
733,876,2058,880,104,651,533,999,872,532,891
84,1459,2056,1595,775,865,862,2635,815,957,177
1891,580,14,149,175,411,26,596,1610,380,2544
143,128,9,1098,111,1120,1730,376,1348,716,174
2202,608,846,127,422,186,123,212,884,643,1251
251,74,1155,146,400,1181,925,375,446,1431,776
3083,1963,87,184,529,497,1080,1638,1675,153,1639
1180,2146,2097,572,1044,1366,3196,714,1285,1566,646
217,77,22,1119,1018,376,603,599,586,189,538
2084,151,2853,297,43,348,1350,2252,97,94,469
167,256,101,716,7,321,1537,174,52,1558,383
194,610,1563,393,1832,215,208,123,845,197,196
681,694,861,139,92,1352,863,1539,1651,415,104
656,2927,401,410,2184,104,1136,819,2237,1691,60
90,441,120,432,1003,713,879,743,155,753,1467
463,714,192,692,521,29,1200,222,873,1085,2232
2907,1986,1263,2243,831,2091,1643,949,510,6,437
280,505,156,312,258,246,2411,894,921,911,922
751,522,51,84,321,960,2341,1542,1232,283,192
1770,1750,3233,937,1404,1765,1339,1379,1335,2889,1968
716,182,377,174,529,321,128,141,258,275,662
2836,1425,2808,268,278,1984,2409,322,1270,1004,990
509,172,435,1902,1096,1708,123,2599,2018,2061,2240
419,1176,175,734,687,735,742,486,633,994,798
54,201,1963,169,2330,1727,761,973,1633,2705,1549
529,317,124,105,519,1297,7,597,147,383,84
704,926,2751,518,463,663,2441,89,2722,245,2787
1834,335,398,4,189,176,1061,207,535,3023,523
183,75,454,1005,319,537,553,1389,1105,861,763
237,640,2384,7,49,2145,1327,669,661,535,524
5,153,414,43,115,116,2320,685,1263,1643,1613
104,38,1200,732,979,1145,2237,263,454,876,2158
1610,2532,1751,1613,3368,793,3251,315,2036,64,664
1339,2888,3099,1822,668,575,1108,1056,1415,1404,638
1176,1112,1393,1179,1185,1156,196,419,764,2170,1230
743,1667,547,1545,916,123,196,397,197,416,1839
891,2280,1347,201,1466,786,815,1864,1125,1416,755
546,199,127,1092,1479,212,124,43,272,48,213
1165,690,983,745,657,3249,744,1354,1426,638,793
645,2470,1417,349,361,159,420,370,1755,2086,1965
1580,1710,1500,2836,2243,499,1015,1610,2321,806,349
1297,105,1537,124,1061,1566,865,1348,1023,54,84
134,167,40,317,50,372,176,55,525,238,243
697,27,96,60,43,567,273,50,1237,338,1605
664,1467,84,643,186,758,143,210,15,218,625
210,151,798,1200,1105,1292,537,1050,1280,1051,2102
198,372,1535,1093,1145,884,614,695,1634,1649,1346
111,67,84,162,105,1394,47,1517,600,648,177
93,903,891,264,2899,1687,2014,432,911,919,151
738,762,840,864,988,605,1837,759,558,641,86
45,608,46,331,632,1862,682,390,1347,669,1576
1641,1913,499,756,696,9,1466,420,2011,2231,244
521,612,2269,567,8,1069,78,468,1068,1046,586
1066,319,27,521,929,129,307,128,1158,16,50
23,167,48,525,244,104,51,128,500,256,280
1244,3,2279,405,517,68,531,1323,237,406,522
556,30,1935,125,457,259,397,872,1879,532,2285
2531,1082,127,186,123,188,205,857,58,2779,1101
1250,683,86,1198,1259,564,929,1184,1717,1094,1978
199,215,208,394,123,83,519,267,1712,541,1254
104,368,352,231,4,515,908,1558,919,435,1135
338,3112,995,1446,1237,2300,121,985,960,2121,2728
434,1283,1253,611,559,2549,718,2439,1195,661,512
525,256,355,2417,2052,149,199,136,2660,192,348
211,666,664,169,3439,409,742,2941,700,112,135
184,104,317,733,60,203,1318,1418,1419,685,1596
305,1237,766,669,420,321,629,617,174,559,499
2659,864,2847,2036,2158,2047,515,938,350,1523,1139
2043,213,1503,2217,8,794,1560,910,1485,2138,1667
619,1202,287,1870,1101,505,104,22,13,798,1580
1241,538,1903,1716,664,1208,289,916,1230,1300,334
34,923,32,389,35,1341,1086,2183,25,1035,1316
58,573,909,80,72,3313,25,1384,1205,703,929
156,1256,322,573,125,864,432,2234,546,1092,1434
276,3680,309,1287,2117,1682,2514,2729,1120,2577,3333
3,1712,2450,519,516,406,541,526,2058,1935,1524
447,273,1310,1535,453,140,1185,142,330,2503,80
1374,251,741,226,1958,1387,1978,1149,181,1535,502
1044,1084,60,514,606,1316,568,187,907,1066,237
1605,275,1913,2470,945,169,438,1540,1131,2392,594
1237,1195,44,55,535,1283,43,116,1092,985,76
1106,958,435,383,326,504,347,312,1163,1463,1528
790,386,533,1523,104,199,1528,3237,1685,92,1195
300,137,1213,58,903,2172,1145,1173,202,753,69
372,148,1829,960,2000,1967,368,594,894,917,451
3,499,2018,1971,2400,519,349,1613,1846,178,992
116,186,246,608,34,392,1158,446,127,194,600
990,1113,1022,1071,1019,90,189,856,1112,489,895
32,612,682,207,30,923,1046,671,1016,1034,788
2501,512,2519,86,1259,1075,966,1655,1184,683,1209
92,994,38,47,206,280,1466,84,7,716,97
2074,1745,1407,471,1685,1333,91,1359,955,246,3573
2740,779,1266,1175,1417,1440,2510,2111,1095,2739,3327
396,1256,452,416,583,400,858,2600,1365,1442,471
10,26,40,33,45,207,608,46,37,632,596
87,213,1071,29,547,18,814,104,3378,289,3097
576,1756,668,590,1748,1211,3092,675,1338,1766,1436
34,17,1000,1166,218,390,1027,596,1043,1086,2194
2173,2143,1084,1396,317,256,1145,1712,267,541,1159
131,1989,555,2378,1841,2353,910,1808,2965,1810,1175
308,1376,2633,2939,184,352,790,1558,933,454,3
19,26,642,842,514,424,754,717,1037,1083,656
62,733,719,845,277,119,528,195,205,1700,573
1383,1426,1738,622,828,570,51,151,92,164,116
876,231,278,515,1558,69,273,937,880,891,218
148,195,432,375,191,58,79,895,90,125,74
2046,434,1467,22,615,538,132,78,461,1295,523
325,740,1131,212,1130,1898,1005,301,594,3553,1149
1691,305,454,73,125,862,105,374,2057,787,869
1475,48,136,199,719,127,216,1068,1251,728,186
860,650,206,173,824,2566,470,979,1200,2796,136
732,327,1168,60,2158,1691,1145,1846,340,1171,1674
513,1185,1599,760,22,1584,978,1375,2538,3244,2681
315,1305,219,345,931,881,332,218,3119,415,901
619,126,119,590,762,776,163,1665,836,98,6
910,1373,1204,3060,2392,1162,914,1139,1717,1449,134
2648,1858,1934,1841,1160,699,2197,910,668,1342,909
1590,113,1423,369,916,2266,2174,896,89,1011,155
177,1105,1446,3112,2091,418,741,202,1485,2148,1796
903,117,304,1917,1744,94,79,849,1843,1797,2264
550,82,1466,1633,95,366,1299,100,26,39,233
919,501,733,931,1168,94,287,332,898,891,493
1285,504,62,301,226,260,890,587,122,625,748
515,508,1348,69,919,315,2237,62,876,2091,429
1166,1228,97,43,740,64,113,643,104,206,15
273,501,219,931,524,338,937,551,308,881,425
176,740,1289,323,335,342,828,371,189,331,4
732,2036,317,479,1902,2516,366,235,68,993,1676
177,5,547,1272,1308,1210,183,1999,2838,259,51
978,1568,742,1306,409,2116,700,135,2767,1101,112
104,317,38,263,60,912,3452,349,68,541,697
178,544,1887,1171,526,697,38,256,104,732,1136
22,1348,1298,1251,273,168,711,183,1210,1308,15
327,501,38,263,949,237,293,541,526,2058,173
1334,679,401,919,1571,1957,1921,629,960,44,611
33,14,612,609,2049,331,390,721,1,2043,632
127,434,210,186,213,216,139,78,1041,530,711
935,939,732,1168,406,94,880,870,672,493,929
266,1663,315,15,1452,631,633,350,2370,1291,457
151,48,272,1668,212,213,210,186,120,264,150
332,628,134,350,897,915,891,2250,929,1918,2059
2314,565,1298,203,170,175,129,515,1344,733,13
794,1535,198,2633,1691,1145,1068,1069,644,975,1634
280,417,827,134,1528,520,290,113,315,96,729
1957,1389,1359,1762,2077,1275,2197,1343,2276,1385,1417
2265,606,568,1078,1658,1421,1205,2977,366,2674,2375
509,27,499,266,491,406,1335,500,733,837,1929
62,113,1000,586,432,993,603,1018,740,468,1010
682,1283,420,170,26,839,719,1610,60,256,1529
3575,372,2245,901,2025,454,60,1100,2036,327,2057
879,808,1190,512,630,1715,663,968,1270,1000,1691
405,956,68,860,349,541,340,178,526,1854,885
568,1062,33,1767,642,19,717,514,678,551,558
685,183,369,748,113,1366,898,788,186,205,68
125,2200,622,1685,655,287,678,86,1184,1081,1103
1313,1398,200,1,900,343,896,922,283,268,454
800,2036,880,2788,872,718,994,2337,662,1195,1764
10,670,632,280,612,106,798,2309,207,1163,1070
733,352,335,420,1528,51,1070,1106,559,669,165
1531,1,35,1311,1347,25,2183,1827,1158,1535,1131
60,1200,869,733,979,2847,732,901,1168,1145,327
1348,2154,69,932,315,268,785,273,940,943,889
2438,869,454,2561,2184,1059,3476,700,685,2523,462
335,146,246,2610,136,317,939,338,1168,1854,891
669,434,545,488,470,853,350,2715,254,2057,348
202,1817,760,1841,2361,1813,1931,2641,2642,2651,177
186,1251,978,3173,2834,267,349,499,1887,837,531
40,600,1195,22,84,199,183,381,51,128,85
964,989,615,961,77,1119,963,2662,1004,733,212
1539,861,147,448,171,194,916,845,83,1358,1382
377,643,542,183,2002,587,758,343,642,797,353
1020,1825,1091,2061,1220,3288,2136,3032,1028,2198,1450
112,2149,19,1210,1234,792,1042,1492,701,614,1558
793,1853,2251,1216,575,3213,687,1382,1415,2374,621
1195,244,662,1235,529,194,610,2577,151,723,1049
831,517,127,44,900,800,828,41,88,420,1033
509,1545,597,376,2138,766,234,1270,1241,813,994
1306,2436,409,788,1855,352,866,429,305,406,999
335,68,541,244,51,67,795,529,326,31,1254
68,1712,67,500,958,531,533,387,949,532,952
639,2086,52,2659,176,260,521,373,392,369,53
1366,937,1408,1333,1770,1396,2282,2324,2275,1487,1613
49,361,2681,904,1528,2896,247,891,75,566,540
194,366,893,57,453,99,379,2624,175,2438,89
315,43,2321,431,31,1105,517,231,3634,2006,237
1561,1092,2231,321,1457,1195,665,1253,629,1503,1582
62,376,251,538,896,528,60,155,119,160,359
903,58,146,1226,94,83,740,137,489,2433,432
1662,85,821,1921,2018,1283,723,1237,321,97,538
1418,1038,2540,1649,1906,854,1393,1340,1406,2332,1081
184,819,732,2047,1652,2490,1157,2941,406,2065,293
331,247,20,1898,2825,534,189,571,365,129,290
1131,594,715,325,504,437,105,127,124,499,208
132,291,316,491,437,921,59,733,328,475,95
1098,166,378,2120,1592,1442,1680,1037,640,880,1360
134,880,38,1162,305,897,263,891,307,929,218
218,192,385,1251,201,189,587,277,123,1468,1041
2041,1033,1730,220,1115,723,553,1106,600,623,136
2227,755,1737,419,1045,2141,426,721,603,403,2327
2063,246,321,1194,831,51,372,806,2035,3125,47
113,195,148,60,1068,74,130,155,541,1088,118
68,522,1157,1166,754,1017,1913,2,679,1027,1299
1635,1098,229,153,1847,134,116,648,504,381,323
128,381,310,219,326,366,509,1973,525,2769,1956
921,90,1665,2555,775,171,147,990,277,239,338
212,719,48,156,217,216,1228,199,3029,204,2731
1829,575,1850,1078,1198,3055,878,1401,1074,1904,1044
84,409,273,1663,756,1298,1210,1120,1516,392,177
62,237,214,1016,1837,112,147,470,905,182,982
1247,290,1566,2417,2891,171,2056,1256,176,260,903
359,38,134,445,897,263,807,898,307,929,2280
39,1,470,520,896,31,243,316,164,5,1115
635,534,1917,614,290,1491,231,33,1185,579,871
231,515,69,932,1690,919,501,268,877,935,943
153,2770,714,1352,358,933,84,13,682,761,1049
96,1210,1557,1528,1258,1023,358,39,176,4,1917
2028,515,932,435,454,315,551,881,134,1162,218
276,2577,2522,499,2599,68,3,541,1712,2326,526
1507,393,623,1563,83,394,123,845,738,197,1230
72,776,564,659,1081,1723,1066,1124,1968,949,1585
326,1539,48,562,719,122,147,115,171,1575,792
2231,105,662,153,994,1651,400,1652,587,64,741
27,92,63,573,116,51,896,242,226,1011,1687
558,941,196,735,180,1216,131,2418,675,1797,1604
911,137,894,1240,2109,242,917,85,264,883,5
432,184,55,505,381,104,315,2417,540,40,243
1302,480,970,444,500,1105,1335,2235,506,526,231
2438,794,1059,246,1240,743,559,1237,338,1451,1449
64,62,994,376,189,586,646,113,860,174,1613
27,171,538,470,729,738,390,335,528,1194,319
19,792,1303,385,945,246,1258,312,3120,1897,919
207,426,1669,403,635,603,2141,363,906,1617,1125
1334,614,2057,126,703,956,533,24,733,482,860
2481,463,659,2235,1135,521,110,400,119,1419,1346
1896,2159,1972,482,409,2320,1269,1742,742,2767,135
387,259,434,101,669,59,1150,38,210,128,2271
505,238,629,665,669,112,717,535,605,1190,555
324,1272,945,896,316,59,587,255,242,226,301
273,131,619,762,1133,528,60,124,64,27,438
2242,1241,1345,246,240,312,305,88,438,1097,678
792,56,797,116,176,168,534,515,382,730,1950
34,1177,2192,25,2183,921,292,58,1968,878,2674
758,50,57,690,2615,1431,1862,259,237,533,1157
1934,1352,1284,3,1678,1521,697,184,1223,862,2670
2850,0,1539,96,213,139,1568,2329,531,2450,2778
512,723,184,315,756,1195,505,275,3098,170,1517
790,327,363,219,291,243,800,43,305,223,445
354,454,268,273,334,2153,345,928,937,1168,524
150,386,60,1018,83,678,166,287,644,843,767
164,20,534,371,171,382,1657,788,515,396,690
871,2099,283,74,515,814,27,1429,1346,495,1365
2049,88,50,540,176,55,515,275,40,351,1616
1851,2796,1858,2960,2468,935,1169,1152,2841,2878,2165
2438,454,869,1168,876,2816,1100,360,2036,327,2057
1232,891,177,325,1061,326,194,529,1979,357,457
1415,1370,1858,181,2789,1091,2338,2468,1422,2136,602
79,386,1371,1878,160,74,60,222,895,1672,58
38,733,1200,901,2438,1145,942,548,1941,1066,1341
1996,231,2028,515,1558,508,936,278,779,354,932
19,642,424,44,842,514,673,852,606,582,741
1625,1543,36,917,2807,918,1928,1291,2924,108,788
1475,839,633,1539,147,50,381,171,116,371,335
1126,71,1569,2011,964,105,1282,1235,665,0,1348
741,1731,1062,389,636,783,1025,2665,566,1095,1091
565,4,273,258,60,1348,1535,1946,1154,1623,425
1136,897,1145,942,1334,656,919,401,1168,807,2184
591,187,1037,1066,669,434,217,5,97,132,43
55,246,894,1174,264,120,195,523,512,93,903
1619,435,1098,1292,1115,2030,1568,2216,152,2727,96
840,1617,1417,1604,1133,988,869,1753,533,651,531
2042,153,1698,1694,1509,640,1848,1958,209,237,586
1831,1234,915,320,474,2343,343,2400,2415,2146,762
687,603,860,657,563,361,730,792,372,532,533
2400,533,237,2056,1650,895,1046,1376,531,831,2316
425,128,1261,465,150,1555,894,66,1332,1545,1832
423,2342,880,727,3145,566,627,1225,3442,604,866
40,113,149,4,16,10,939,686,335,537,593
2067,1352,865,542,1629,1032,504,152,238,884,491
504,97,323,1273,1629,518,242,2093,150,56,926
0,1651,1591,152,486,2180,763,204,143,1447,597
2349,1887,1254,2091,3315,1971,1613,405,2279,2400,68
419,629,1258,905,1172,886,2222,881,567,396,375
65,1859,647,849,651,133,2782,1133,630,1350,879
675,941,1797,1406,1372,2085,1417,1890,1396,1164,1363
44,747,19,26,958,969,48,719,1092,127,199
200,126,630,72,884,193,1133,575,1829,656,779
1018,23,1638,236,714,64,160,277,273,308,134
532,1882,999,237,516,756,206,1790,863,1859,252
1682,256,1847,602,1542,2631,0,2311,76,1588,276
1004,1518,851,832,721,1710,679,612,1575,1976,1797
2031,2035,164,280,865,2250,1682,1451,1747,835,602
1008,77,964,1675,1467,633,1539,1704,2042,153,71
48,127,124,546,1109,209,213,43,246,743,559
3355,1447,839,1605,617,199,1299,1268,1730,2946,63
182,561,687,205,2056,1133,515,547,0,105,614
184,38,1200,31,305,1691,263,988,2158,327,68
273,567,769,217,97,1018,583,581,1382,1042,109
2712,192,1130,301,2646,2052,740,885,2386,263,980
332,352,450,345,825,1416,657,566,800,772,2029
222,1083,958,264,438,36,226,343,1059,331,315
121,101,829,1272,111,57,893,316,587,2101,731
1840,1085,1350,2293,1396,8,34,390,218,30,1027
2836,1954,202,1894,1984,3107,1899,914,2949,1175,2623
1397,975,1168,1334,1593,2557,656,1964,2551,410,2661
200,676,399,1471,688,1319,1264,1156,644,754,1691
1295,868,1535,1111,1130,1318,1118,1179,584,651,188
1679,2844,1405,330,497,168,1979,438,439,749,470
1372,1417,245,2577,1120,1235,262,2503,2576,3701,261
470,1666,799,336,19,316,317,1000,68,31,96
1854,2206,1197,1489,642,19,739,1037,408,1904,134
312,92,292,106,366,85,1528,2637,328,1096,53
1312,600,4,1566,171,698,15,175,642,832,316
165,2630,274,852,323,518,446,488,1423,515,738
565,733,1500,33,1181,729,741,176,372,819,184
470,27,3196,67,128,23,244,479,280,26,9
1200,1649,401,864,1145,1346,327,1593,2223,656,1957
2891,690,231,1174,647,252,576,1751,2086,1312,332
840,86,641,968,1509,851,1847,480,281,444,2628
1832,1507,1563,394,1578,2553,2682,393,397,1003,2122
243,682,390,265,1731,577,1887,3191,1531,206,51
1375,925,1684,1861,1402,1088,596,426,175,1615,1261
82,728,2109,216,945,361,1149,139,1461,682,964
1,30,323,4,2182,749,600,1535,2968,209,213
177,2483,167,124,128,23,51,256,105,321,420
134,766,726,1511,1451,2688,88,2,1106,116,2066
671,768,1034,1020,425,27,1982,1686,1634,263,1936
94,1387,425,923,359,311,891,445,218,1097,929
452,988,305,1312,533,406,2130,498,216,90,360
169,975,409,1068,1674,700,112,1069,1268,1101,1580
26,717,642,127,688,1218,701,730,198,788,1145
244,48,128,1542,1963,352,790,4,866,932,69
218,637,593,1652,1386,787,1397,917,1221,64,1857
68,1712,240,433,148,755,1018,891,587,120,117
696,5,2148,2121,1348,756,139,950,623,8,1506
1366,2042,263,38,243,350,305,279,2139,891,218
2836,1005,1123,911,584,1087,1976,1710,715,482,1151
317,979,820,2214,3,1105,831,173,406,1634,499
48,922,104,128,1106,383,262,1682,1273,315,39
103,78,40,358,151,439,226,1526,326,491,149
2216,2474,2727,1651,3355,2874,797,124,597,109,258
305,2896,1801,955,1258,2120,1662,325,251,488,343
67,623,167,174,829,1605,1502,987,469,258,275
1421,2494,288,60,797,164,51,266,2018,806,885
1467,177,151,547,339,336,71,216,392,2570,1539
1272,989,895,126,925,1920,1396,381,349,3,891
2180,469,1232,1105,3,68,2214,406,533,1263,2822
218,611,947,209,743,714,994,662,22,1241,96
123,845,184,104,1343,733,1573,1574,792,1466,790
1979,1195,96,945,1253,596,414,1862,722,696,402
1487,2056,1712,1854,533,1935,532,2241,1524,837,899
441,1840,1102,878,2199,2331,1989,1063,1044,1084,1055
135,862,405,2838,22,567,177,1310,797,711,33
74,195,1213,1668,895,473,775,160,1439,2627,1235
1254,1986,237,1105,2918,1244,517,831,2214,531,349
112,1543,1666,425,765,2546,1962,711,2089,587,2420
412,1629,382,474,1311,1087,627,825,393,371,1577
2318,1005,182,757,282,2847,198,1999,2990,1099,1438
417,1098,109,1408,437,171,426,2077,1256,814,167
1931,2470,3146,400,1309,1354,825,740,83,1431,731
